processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBCOC709-23,OR388529,19740841,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC817-23,OR388362,19740949,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC820-23,OR388249,19740952,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC822-23,OR388328,19740954,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC824-23,OR388471,19740956,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC858-23,OR388492,19740990,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC880-23,OR388197,19741012,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBMA16945-17,KC993007,8458119,,KC993007,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,7506,Sciurus,26232,Sciurus vulgaris,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,56.0012,9.37867,Coordinates from country centroid,,,,,,Denmark,,,,,,,,,,,,,
GBMA19370-19,KC993006,9786959,,,"Mined from GenBank, NCBI",,BOLD:AAE9374,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,7506,Sciurus,26232,Sciurus vulgaris,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,56.0012,9.37867,Coordinates from country centroid,,,,,,Denmark,,,,,,,,,,,,,
GBMA22877-19,KP993035,9790547,,,"Mined from GenBank, NCBI",,BOLD:AAE9374,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,7506,Sciurus,26232,Sciurus vulgaris,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23093-19,KJ466687,9790763,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23214-19,KX859257,9790884,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.5126,91.6426,,,,,,,Mongolia,,,,,,,,,,,,,
GBMA23352-19,KY070164,9791022,,,"Mined from GenBank, NCBI",,BOLD:ADW0508,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,535402,Tamias umbrinus,,,,,"J. A. Allen, 1890",,,,,,,,,,,,,,,,,,,,39.1511,-111.557,,,,,,,United States,,,,,,,,,,,,,
GBMA23367-19,KY117588,9791037,,,"Mined from GenBank, NCBI",,BOLD:ABY1310,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4878,Sundasciurus,914609,Sundasciurus sp. FPF-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23394-19,KY070157,9791064,,,"Mined from GenBank, NCBI",,BOLD:AAC8731,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,72054,Tamias amoenus,,,,,"J. A. Allen, 1890",,,,,,,,,,,,,,,,,,,,38.8208,-96.3316,Coordinates from country centroid,,,,,,United States,,,,,,,,,,,,,
GBMA23414-19,KY070181,9791084,,,"Mined from GenBank, NCBI",,BOLD:ADW0508,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,899521,Tamias dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,34.01,-107.2,,,,,,,United States,,,,,,,,,,,,,
GBMA26516-19,NC_035577,9794186,,,"Mined from GenBank, NCBI",,BOLD:ADR7014,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4932,Dremomys,899517,Dremomys pernyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA28823-19,MG883530,9796493,,,"Mined from GenBank, NCBI",,BOLD:AAC0193,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28839-19,MG883559,9796509,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28884-19,MG883604,9796554,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28902-19,MG883622,9796572,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28904-19,MG883624,9796574,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28911-19,MG883631,9796581,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28925-19,MG883645,9796595,,,"Mined from GenBank, NCBI",,BOLD:AAC0192,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,47.0864,103.399,Coordinates from country centroid,,,,,,Mongolia,,,,,,,,,,,,,
GBMA28942-19,MG883538,9796612,,,"Mined from GenBank, NCBI",,BOLD:AAC0193,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741553,Urocitellus undulatus,,,,,,,,,,,,,,,,,,,,,,,,,59.0394,98.6705,Coordinates from country centroid,,,,,,Russia,,,,,,,,,,,,,
GBMA3875-12,GU931775,2942553,,GU931775,"Mined from GenBank, NCBI",,BOLD:ACB3714,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,415352,Funambulus,415353,Funambulus palmarum,,,,,"Linnaeus, 1766",,,,,,,,,,,,,,,,,,,Funambulus palmarum,,,,,,,,,,,,,,,,,,,,,,
GBMA6232-13,JQ043550,3639192,JQ043550,JQ043550,"Mined from GenBank, NCBI",,BOLD:ACD9384,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,,,"Laxmann, 1769",,,,,,,,,,,,,,,,,,,,,,,,,,,,China,Qinghai,Qinghai,,,,,,,,,,,
GBMNB3303-20,MN326074,11550063,USNM:MAMM:601528,,"Mined from GenBank, NCBI",,BOLD:AED1249,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,475800,Xerus,982976,Xerus rutilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Djibouti,,,,,,,,,,,,,
GBMTG4168-16,NC_026443,6962541,,NC_026443,"Mined from GenBank, NCBI",,BOLD:ADC6658,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,3174,Hylopetes,12281,Hylopetes phayrei,,,,,"Blyth, 1859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMTG4477-16,NC_026875,6962850,,NC_026875,"Mined from GenBank, NCBI",,BOLD:AAF0970,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4930,Tamiops,12272,Tamiops swinhoei,,,,,"Milne-Edwards, 1874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAMN8433-23,CPER.20221005.127862.E,19417504,,CPER.20221005.127862.E,Arizona State University,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,717136,Ictidomys,717137,Ictidomys tridecemlineatus,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-10-05T18:00:00.000Z,,CPER,ShermanXLK,adult,M,S,grasslandHerbaceous,,,,,40.854,-104.727,WGS84,45.1,1664.73,,0.1,,United States,Colorado,Central Plains Domain,Weld,Central Plains Experimental Range NEON,,,,,,,,,
MAMN8607-23,NOGP.20220628.R6941.E,19417678,,NOGP.20220628.R6941.E,Arizona State University,,BOLD:AAJ3873,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,717136,Ictidomys,717137,Ictidomys tridecemlineatus,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-28T17:00:00.000Z,,NOGP,ShermanXLK,subadult,M,S,grasslandHerbaceous,,,,,46.8,-100.911,WGS84,45.1,547.4,,0.1,,United States,North Dakota,Northern Plains Domain,Morton,Northern Great Plains Research Laboratory NEON,,,,,,,,,
MAMN8777-23,RMNP.20220630.R3443.E,19417848,,RMNP.20220630.R3443.E,Arizona State University,,BOLD:ADX6227,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741556,Callospermophilus,741557,Callospermophilus lateralis,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-30T18:00:00.000Z,,RMNP,ShermanXLK,adult,M,S,evergreenForest,,,,,40.202,-105.482,WGS84,45.1,2644.16,,0.1,,United States,Colorado,Central Plains Domain,Boulder,Rocky Mountains NEON,,,,,,,,,
MAMN8937-23,STEI.20220721.R8110.E,19418040,,STEI.20220721.R8110.E,Arizona State University,,BOLD:AAC8903,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64753,Glaucomys volans,,,NEON Technician,morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-07-21T17:00:00.000Z,Fleas,STEI,ShermanLF,adult,M,S,deciduousForest,,,Fleas,,45.785,-90.048,WGS84,45.38,518.94,,0.43,,United States,Wisconsin,Great Lakes Domain,Price,Steigerwaldt-Chequamegon NEON,,,,,,,,,
MAMN9023-23,UNDE.20220506.R7893.E,19418126,,UNDE.20220506.R7893.E,Arizona State University,,BOLD:AAE0475,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64752,Glaucomys sabrinus,,,NEON Technician,morphology,"Shaw, 1801",,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-05-06T17:00:00.000Z,,UNDE,ShermanLF,adult,M,S,woodyWetlands,,,,,46.237,-89.502,WGS84,45.17,522.23,,0.26,,United States,Michigan,Great Lakes Domain,Gogebic,University of Notre Dame Environmental Research Ce,,,,,,,,,
MAMN9071-23,WOOD.20220623.R6720.E,19418174,,WOOD.20220623.R6720.E,Arizona State University,,BOLD:AEC8912,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741559,Poliocitellus,741560,Poliocitellus franklinii,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-23T17:00:00.000Z,,WOOD,ShermanXLK,adult,M,S,grasslandHerbaceous,,,,,47.136,-99.25,WGS84,45.1,589.6,,0.15,,United States,North Dakota,Northern Plains Domain,Stutsman,Chase Lake National Wildlife Refuge NEON,,,,,,,,,
MAMN9105-23,WREF.20220630.056281.E,19418208,,WREF.20220630.056281.E,Arizona State University,,BOLD:ADO4628,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,888726,Tamias townsendii,,,NEON Technician,morphology,,,Vouchered:Registered Collection,ear punch,,"National Ecological Observatory Network, United States",,,2022-06-30T19:00:00.000Z,,WREF,ShermanXLK,juvenile,M,S,evergreenForest,,,,,45.842,-121.863,WGS84,45.15,321.33,,0.16,,United States,Washington,Pacific Northwest Domain,Skamania,Wind River Experimental Forest NEON,,,,,,,,,
MLMAM132-12,CREG ECOMOL EMi55,2902691,,CREG ECOMOL EMi55,Universidad Nacional de Lujan,,BOLD:ACJ4773,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,,,,,Marta S. Lizarralde,,,,,,,Guichon y col.,,,,,,,,,S,,,,,,,,,,,,,,Argentina,Buenos Aires,,Unlu,,,,,,,,,,
MLMAM145-12,CREG ECOMOL CG19,2902704,,CREG ECOMOL CG19,Universidad Nacional de Lujan,,BOLD:ACJ4773,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,4703,Callosciurus,,,,,Marta S. Lizarralde,,,,,,,Guichon y col.,,,,,,,,,S,,,,,,,,,,,,,,Argentina,Santa Fe,,Canada de Gomez,,,,,,,,,,
MPBM046-17,NMW 68222,7549190,NMW 68222,,Naturhistorisches Museum Wien,,BOLD:AAJ3879,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,123903,Spermophilus citellus,,,,,"Linnaeus, 1766",,,,,,,,,,,,,,,,,,,,47.79,16.915,,0.005,,,,,Austria,Burgenland,,,St. Andrä am Zicksee,,,,,,,,,
SKMZM220-07,ZMMU 07AAL-168,639464,,NED-311999,Zoological Museum of Moscow University,,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,Nikolai E. Dokuchaev,,"Laxmann, 1769",,,,,Nikolai Dokuchaev,,,,,,,I,M,S,,,,Indigirka,,63.51,142.02,,,,,,,Russia,Sakha-Yakutiya Republic,,Indigirka River,,,,,,,,,,
TZMAM056-16,ISIS# 43853,7367978,43853,PM# 22496,Metropolitan Toronto Zoo,,BOLD:AAF8020,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,64749,Cynomys,64750,Cynomys ludovicianus,,,,,"Ord, 1815",,,Liver,,,,,,,,,,,,,,,Black Tailed Prairie Dog,,,,,,,,,,,,,,,,,,,,,,,
ZSIWF193-23,FI-253,18979866,MT6874,MT6874,Zoological Survey of India,,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,415352,Funambulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,,,,,,,,
ABCMA240-06,ROM 112911,298347,112911,F50129,Royal Ontario Museum,,BOLD:AAA6821,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,12271,Tamias sibiricus,,,,,"Laxmann, 1769",,,,,"Lim, BK; Kilburn, WP",,,,,,,A,F,S,,,,,,45.4,127.667,,,,,,,China,Heilongjiang Sheng,,"Maoershan, Liaoyeling",,,,,,,,,,
ABGPA043-07,PSPU-510Pa,708254,510Pa,,Penza State Pedagogical University,,BOLD:ABY9739,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741552,Urocitellus,741554,Urocitellus parryii,,,Oleg A. Ermakov,,,,,,,Titov S.V.,,,,,,,,F,S,,,,,,67.533,133.4,,,,,,,Russia,Sakha-Yakutiya Republic,,Verkhoyansk,,,,,,,,,,
ABGPA053-07,PSPU-464M,708274,464M,,Penza State Pedagogical University,,BOLD:AAB9092,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,123892,Spermophilus major,,,Oleg A. Ermakov,,"Pallas, 1778",,,,,Titov S.V.,,,,,,,,M,S,,,,,,53.117,47.483,,,,,,,Russia,Ulyanovskaya Oblast,Nikolaevskiy,Klin village,,,,,,,,,,
ABGPA059-07,PSPU-435X,708286,435X,,Penza State Pedagogical University,,BOLD:AAJ3971,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,123902,Spermophilus xanthoprymnus,,,Oleg A. Ermakov,,"Bennett, 1835",,,,,,,,,,,,,F,S,,,,,,40.167,44.35,,,,,,,Armenia,Yerevan,,near Yerevan city,,,,,,,,,,
ABMC316-05,HLC-10655,58647,HLC-10655,HLC-10655,Centre for Biodiversity Genomics,,BOLD:AAC8903,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,48239,Glaucomys,64753,Glaucomys volans,,,,,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,,,Ewa Bednorczuk,,,,,,,,,,,,,Glaucomys,,,,,,,,,,Canada,Ontario,Hamilton,,,,,,,,,,,
ABRCR257-06,ROM 102662,259021,102662,,Royal Ontario Museum,,BOLD:AAJ3873,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,717136,Ictidomys,717137,Ictidomys tridecemlineatus,,,,,,,,,,"Van Damme, S; Vermeersch, H",,,,,,,A,M,S,,,,,,49.433,-99.15,,,,,,,Canada,Manitoba,,"Baldur, Section Ne27-5-13",,,,,,,,,,
ABRMM528-07,ROM CR2B,546954,,CR2,Royal Ontario Museum,,BOLD:AAC3477,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,7506,Sciurus,12318,Sciurus carolinensis,,,,,"Gmelin, 1788",,,,,,,,,,,,A,,S,,,,,,,,,,,,,,Canada,Ontario,,,,,,,,,,,,
BKMAM089-11,mambg089,2384732,mambg089,mambg089,"Institute of Biodiversity and Ecosystem Research, Sofia",,BOLD:AAJ3879,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,123903,Spermophilus citellus,,,,,"Linnaeus, 1766",,,,,N.Atanasov,,,,,,,I,F,S,,,,,,42.155,23.774,,,1970,,,,Bulgaria,,West Bulgaria,Rila,Belmeken,,,,,,,,,
GBAAW31597-24,PP587801,23999808,,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,
GBAAW45421-24,OR637897,24013632,USNM:MAMM:464875,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panama,,,,,,,,,,,,,
GBAAW63772-24,OR638160,24031983,USNM:MAMM:570570,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.333,-89.381,,,,,,,,,,,,,,,,,,,,
GBAAW63775-24,OR638163,24031986,USNM:MAMM:570590,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.333,-89.381,,,,,,,,,,,,,,,,,,,,
GBAAW81357-24,OR637894,24049568,USNM:MAMM:449885,,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,4766,Sciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panama,,,,,,,,,,,,,
GBCOC18373-23,OQ706741,19758505,MCSN LV,,,,BOLD:ADK2071,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,73335,Callosciurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9986,8.9035,,,,,,,Switzerland,,,,,,,,,,,,,
GBCOC18633-23,OR530651,19758765,USNM:MAMM:570490,,,,BOLD:AAE9337,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBCOC613-23,OR388506,19740745,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC619-23,OR388503,19740751,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC692-23,OR388344,19740824,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC752-23,OR388246,19740884,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC811-23,OR388227,19740943,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC818-23,OR388476,19740950,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC819-23,OR388315,19740951,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC821-23,OR388519,19740953,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC830-23,OR388180,19740962,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC836-23,OR388426,19740968,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC884-23,OR388424,19741016,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBCOC892-23,OR388162,19741024,,,,,BOLD:ACD2157,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unrecoverable,,,,,,,,,,,,,
GBMA14736-17,KP698975,8455910,,KP698975,"Mined from GenBank, NCBI",,,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,741556,Callospermophilus,741557,Callospermophilus lateralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23082-19,KJ466676,9790752,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23115-19,KJ466709,9790785,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23129-19,KJ466723,9790799,,,"Mined from GenBank, NCBI",,BOLD:AAC0194,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4740,Spermophilus,110926,Spermophilus dauricus,,,,,"Brandt, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMA23397-19,KY070150,9791067,,,"Mined from GenBank, NCBI",,BOLD:ADX2672,18,Chordata,62,Mammalia,313,Rodentia,1024,Sciuridae,64748,Xerinae,4909,Tamias,527349,Tamias quadrivittatus,,,,,"Say, 1823",,,,,,,,,,,,,,,,,,,,36.6776,-106.014,,,,,,,United States,,,,,,,,,,,,,
